manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᡧᡠᠨᡝᡥᡝ ᡠᠰᡳᠨ ᠣᠪᡠᠮᡝ ᠸᠠᠯᡳᠶᠠᡵᠠ ᠪᡝ ᡤᡠᠸᡝᠪᡠᠮᠪᡳ,Sunehe usin obume waliyara be guwebumbi,请免撂荒。,6,563,563a
ᡧᡠᠨᡝᡥᡝ ᡠᠰᡳᠨ ᠪᡝ ᡝᡨᡝᠩᡤᡳᠯᡝᠮᡝ ᡝᠵᡝᠯᡝᠮᠪᡳ,Sunehe usin be etenggileme ejelembi,霸占荒地。,6,563,563a
ᡧᡠᠨᡝᡶᡳ ᠰᡠᡴᠰᠠᠯᠠᡵᠠᡴᡡ,Sunefi suksalarak@,荒而不垦。,6,563,563a
ᡧᡠᠨᡝᡶᡳ ᠸᠠᠯᡳᠶᠠᡥᠠ ᡧᡠᠩᡴᡠᠮᡝ ᡨᡝᡥᡝ ᡠᠰᡳᠨ,Sunefi waliyaha Sungkume tehe usin,板荒坍没地。,6,563,563a
ᡧᡠᠨᡝᡶᡳ ᡨᠠᡵᡳᡵᠠᡴᡡ,Sunefi tarirak@,荒而不种。,6,563,563a
ᡧᡠᠨᡨᡠᡥᡠᠨᡳ,Suntuhuni,〔副〕整日，终日。,6,563,563a
ᡧᡠᠨᡨᡠᡥᡠᠨᡳ ᠪᡳᠶᠠᠯᠠᠮᡝ,Suntuhuni biyalame,经旬累月。,6,563,563b
ᡧᡠᠨᡨᡠᡥᡠᠨᡳ ᠵᠠᠪᡩᡠᡵᠠᡴᡡ,Suntuhuni jabdurak@,终日不暇。,6,563,563b
ᡧᡠᠨᡨᡠᡥᡠᠨᡳ ᡝᠪᡳᡨᡝᠯᡝ ᠵᡝᠮᡝ ᠮᠠᠵᡳᡤᡝ ᠰᡝᠮᡝ ᡤᡡᠨᡳᠨ ᠪᡝ ᠪᠠᡳᡨᠠᠯᠠᡵᠠᡴᡡ,Suntuhuni ebitele jeme majige seme g@nin be baitalarak@,饱食终日，无所用心。,6,563,563b
ᡧᡠᠨᡨᡠᡥᡠᠯᡝ,Suntuhule,〔副〕终日，直至日落。,6,563,563b
ᡧᡠᠨ ᡳ ᠮᡠᡴᡩᡝᠨᡩᡝᡵᡝ ᠪᡳᠶᠠ ᡳ ᠵᠠᠯᡠᠨᡩᠠᡵᠠ ᠠᡩᠠᠯᡳ,Sun i mukdendere biya i jalundara adali,日升月恒。,6,562,562a
ᡧᡠᠨ ᡳ ᠮᡠᡴᡩᡝᡥᡠᠨ,Sun i mukdehun,朝日坛，日坛。,6,562,562a
ᡧᡠᠨ ᡳ ᠸᡝᡵᡝᠨ,Sun i weren,日晕。,6,562,562a
ᡧᡠᠨ ᡳ ᡝᠯᡩᡝᠨ ᡩᡝ ᠶᠠᠰᠠ ᠵᡝᡵᡴᡳᡧᡝᠮᠪᡳ,Sun i elden de yasa jerkiSembi,日光眩目。,6,562,562a
ᡧᡠᠨ ᡳ ᡨᠣᠪ ᡩᡠᡴᠠ,Sun i tob duka,正阳门。,6,562,562a
ᡧᡠᠨ ᡳ ᡳᠨᡝᠩᡤᡳ ᡩᡠᠯᡳᠨ ᡩᡝ ᠨᠠᡳᡥᡡ ᠪᡝ ᠰᠠᠪᡠᠮᠪᡳ,Sun i inenggi dulin de naih@ be sabumbi,日中见斗。,6,562,562a
ᡧᡠᠨ ᡳ ᡴᡝᠮᡠᠨ,Sun i kemun,日晷，视日影验时刻之器，俗曰日规。,6,562,562a
ᡧᡠᠨ ᡳ ᡴᡳᡵᡠ,Sun i kiru,日旗，在蓝幅上绣有日像的旗。,6,562,562a
ᡧᡠᠨ ᡳ ᡶᠣᠰᠣᠨ,Sun i foson,日照之光，日射之辉。,6,562,562a
ᡧᡠᠨ ᡳ ᡶᠣᠰᠣᡴᠣ ᡩᡠᡴᠠ,Sun i fosoko duka,舒景门，新疆保惠城东门名。,6,562,562a
ᡧᡠᠨ ᡳ ᡶᡳᠶᡝᡵᡝᠨ ᠪᡝ ᡩᡠᠯᡝᡵᡝ ᠠᡩᠠᠯᡳ,Sun i fiyeren be dulere adali,白驹过隙。,6,562,562a
ᡧᡠᠩ ᡧᠠᠩ,Sung Sang,嗞嗞，睡觉后的出气声。,6,563,563b
ᡧᡠᠩᡤᠠ ᡥᡳᠶᠠᠨ,Sungga hiyan,清远香。,6,563,563b
ᡧᡠᠩᡤᠠ ᡳᠯᡥᠠ,Sungga ilha,〈植〉桂花。,6,563,563b
ᡧᡠᠩᡤᠠᠴᡳ ᡳᠯᡥᠠ,Sunggaci ilha,〈植〉春桂花。,6,563,563b
ᡧᡠᠩᡤᠠᠶᠠᠨ,Sunggayan,〔形〕①修长的，苗条的，亭亭玉立的。②（树木等）细高的、细长的。,6,563,563b
ᡧᡠᠩᡤᡝ,Sungge,〔名〕（文德文明之）文。,6,564,564a
ᡧᡠᠩᡤᡝ ᠮᠣᠣ,Sungge moo,〈植〉文木。,6,564,564a
ᡧᡠᠩᡤᡝ ᡨᡠᠪᡳᡥᡝ,Sungge tubihe,〈植〉文官果。,6,564,564a
ᡧᡠᠩᡤᡝᡵᡳ,Sunggeri,〔名〕雅： Sunggeri sesheri 雅俗。,6,564,564a
ᡧᡠᠩᡤᡝᡵᡳ ᡶᡠᠨᡳᠶᠠᡤᠠᠨ,Sunggeri funiyagan,雅量。,6,564,564a
ᡧᡠᠩᡤᡳᠨ ᡤᠠᠰᡥᠠ,Sunggin gasha,〈动〉白鹇，其黑者名火鸡。,6,564,564a
ᡧᡠᠩᡤᡳᠶᠠ,Sunggiya,〔形〕幽雅的，优美的，悦耳的，和谐的。,6,564,564a
ᡧᡠᠩᡤᡳᠶᠠ ᡨᡠᡴᡳᠶᡝᠴᡠᠨ,Sunggiya tukiyecun,雅颂。,6,564,564a
ᡧᡠᠩᡤᡳᠶᠠ ᡴᡠᠮᡠᠨ,Sunggiya kumun,雅乐，参见 dulimba h@waliyasun Sunggiya kumun。,6,564,564a
ᡧᡠᠩᡤᡳᠶᠠᠮᠪᡳ,Sunggiyambi,〔及〕散乱，横竖乱抛，邋遢狼藉。,6,564,564b
ᡧᡠᠩᡤᡳᠶᠠᡩᠠ ᡳᠯᡥᠠ,Sunggiyada ilha,〈植〉水仙花。,6,564,564b
ᡧᡠᠩᡤᡳᡩᡝᡳ,Sunggidei,〔名〕〈动〉文乾， junggiri coko （锦鸡）别名之一。,6,564,564a
ᡧᡠᠩᡧᡠᠨ ᡧᠠᠩᡧᠠᠨ,SungSun SangSan,说话鼻音重而不清。,6,563,563b
ᡧᡠᠩᡴᡝ,Sungke,〔形〕①心内明通的，文理通达的，意会的。②小孩逐渐变得俊美的。,6,563,563b
ᡧᡠᠩᡴᡝ ᡠᡵᠰᡝᡳ ᡶᡠᠵᡠᡵᡠᠩᡤᠠ ᠯᡝᠣᠯᡝᠨ,Sungke ursei fujurungga leolen,墨客挥犀，文士阔论。,6,563,563b
ᡧᡠᠩᡴᡝ ᡥᠠᡶᡠᡴᠠ,Sungke hafuka,疏通。,6,563,563c
ᡧᡠᠩᡴᡝᠴᡳ ᡳᠯᡥᠠ,Sungkeci ilha,〈植〉伊兰。,6,563,563c
ᡧᡠᠩᡴᡝᡵᡳ,Sungkeri,〔名〕〈植〉兰。,6,563,563c
ᡧᡠᠩᡴᡝᡵᡳ ᠵᠠᡵᡳᠨ ᡳ ᠸᠠ ᡩᡝ ᡤᡡᠨᡳᠨ ᠨᡳᠣᡵᠣᠮᠪᡳ,Sungkeri jarin i wa de g@nin niorombi,兰麝薰心。,6,563,563c
ᡧᡠᠩᡴᡝᡵᡳ ᠵᠠᡵᡳᠨ ᡳ ᠸᠠ ᡴᡝᠮᡠᠨᡳ ᠰᡠᡵ ᠰᡝᠮᡝ ᠪᡳ,Sungkeri jarin i wa kemuni sur seme bi,兰麝犹芳。,6,563,563c
ᡧᡠᠩᡴᡝᡵᡳ ᡤᡡᠸᠠᡵᠠ,Sungkeri g@wara,〈动〉▲，飞禽名。,6,563,563c
ᡧᡠᠩᡴᡝᡵᡳ ᡤᡳᠰᡠᠨ ᠪᡝ ᡨᡠᡴᡳᠶᡝᡥᡝ ᡥᠠᠴᡳᠩᡤᠠ ᡝᠵᡝᡨᡠᠨ,Sungkeri gisun be tukiyehe hacingga ejetun,〈书〉采兰杂志。,6,563,563c
ᡧᡠᠩᡴᡝᡵᡳ ᡥᡳᠶᠠᠨ,Sungkeri hiyan,〈植〉兰草。,6,563,563c
ᡧᡠᠩᡴᡝᡵᡳ ᡳᠯᡥᠠ,Sungkeri ilha,〈植〉兰花。,6,563,563c
ᡧᡠᠩᡴᡠ,Sungku,〔名〕承浆，唇下洼处。,6,563,563c
ᡧᡠᠩᡴᡠᠮᠪᡳ,Sungkumbi,〔不及〕①凹，下凹，凹陷。②塌陷。,6,563,563c
ᡧᡠᠩᡴᡠᠮᡝ ᡝᡶᡠᠵᡝᠮᠪᡳ,Sungkume efujembi,坍坏。,6,563,563c
ᡧᡠᠩᡴᡠᠮᡝ ᡝᡶᡠᠵᡝᠮᡝ ᡥᠠᡳᡩᠠᡵᠠᠮᡝ ᡠᠯᡝᠵᡝᠮᠪᡳ,Sungkume efujeme haidarame ulejembi,倾圮。,6,563,563c
ᡧᡠᠩᡴᡠᠮᡝ ᡠᠯᡝᠵᡝᡥᡝ,Sungkume ulejehe,坍塌。,6,563,563c
ᡧᡠᠩᡴᡠᠮᡝ ᡠᠯᡝᠵᡝᡥᡝ ᡠᠰᡳᠨ,Sungkume ulejehe usin,塌陷田地。,6,563,563c
ᡧᡠᠩᡴᡠᠮᡝ ᡨᡝᠮᠪᡳ,Sungkume tembi,坍塌，坍陷。,6,564,564a
ᡧᡠᠩᡴᡠᠮᡝ ᡨᡝᡶᡳ ᠮᡠᡴᡝ ᡩᡝ ᠪᡠᡵᡠᠪᡠᡥᠠ ᡠᠰᡳᠨ,Sungkume tefi muke de burubuha usin,坍没田地。,6,564,564a
ᡧᡠᠩᡴᡠᠮᡝ ᡨᡝᡶᡳ ᠸᠠᠯᡳᠶᠠᡥᠠ ᡠᠰᡳᠨ,Sungkume tefi waliyaha usin,坍荒地田。,6,564,564a
ᡧᡠᠩᡴᡠᠮᡝ ᡨᡠᡥᡝᠮᠪᡳ,Sungkume tuhembi,坍塌。,6,564,564a
ᡧᡠᠩᡴᡠᠮᡝ ᡨᡠᡥᡝᠮᡝ ᡠᠯᡝᠵᡝᠮᡝ ᡝᡶᡠᠵᡝᡥᡝ,Sungkume tuheme ulejeme efujehe,坍卸残缺。,6,564,564a
ᡧᡠᠩᡴᡠᠮᡝ ᡩᡝᡴᡩᡝᠮᠪᡳ,Sungkume dekdembi,沉浮。,6,564,564a
ᡧᡠᠩᡴᡠᠯᡠ,Sungkulu,〔名〕髭须，边鬓胡。,6,563,563c
ᡧᡠᠩᡴᡠᡨᡠ,Sungkutu,〔形〕①额凸眼凹的。②凹陷的，往里陷的，深底的。,6,563,563c
ᡧᡠᠪᠠᠨ,Suban,〔名〕书役，书办。,6,564,564b
ᡧᡠᠪᡠᡵᡝᠮᠪᡳ,Suburembi,〔不及〕缩拢，收缩，嘬口，闭合，抽缩，皱缩。,6,564,564b
ᡧᡠᠪᡠᡵᡧᡝᠮᠪᡳ,SuburSembi,〔及、不及〕①疼爱、照料，服侍： gingguleme olhome SuburSeme jafaSambi 敬畏矜持。②自惭而退。③退缩，畏缩。,6,564,564b
ᡧᡠᠪᡠᡵᡧᡝᠮᡝ ᠪᡝᡩᡝᡵᠴᡝᠮᡝ ᡤᡝᠯᡝᠮᡝ ᠰᡝᠩᡤᡠᠸᡝᠮᠪᡳ,SuburSeme bederceme geleme sengguwembi,逡巡畏缩。,6,564,564b
ᡧᡠᠪᡠᡵᡧᡝᠮᡝ ᡤᠣᠯᠣᠮᠪᡳ,SuburSeme golombi,慑惮。,6,564,564b
ᡧᡠᠪᡠᡵᡧᡝᠮᡝ ᡧᠣᠶᠣᠯᠵᠣᠮᡝ ᠪᡝᡩᡝᡵᡝᠴᡝᠮᡝ ᠰᠣᠰᠣᡵᠣᠮᠪᡳ,SuburSeme Soyoljome bedereceme sosorombi,委靡退缩。,6,564,564b
ᡧᡠᠪᡠᡵᡳ,Suburi,〔形〕①狷介的，清介自守的。②畏缩的，退缩的，意会颓废的。③委随（人）的。,6,564,564b
ᡧᡠᠮᠠᠨ,Suman,〔名〕（牲畜的）外肾。,6,567,567b
ᡧᡠᠮᠪᡳ,Sumbi,〔及〕①通晓，通明，习熟。②光耀好看。,6,568,568b
ᡧᡠᠮᠴᡳ,Sumci,〔副动〕①坠落（于水）。②深陷： morin i julergi bethe Sumci genehe 马前蹄忽陷下去； lifagan de Sumci sisibuha 深陷于泥。,6,568,568c
ᡧᡠᠮᡝ ᡠᡵᡝᠮᠪᡳ,Sume urembi,谙练。,6,568,568b
ᡧᡠᠮᡤᠠᠨ,Sumgan,〔名〕①坩堝，熔解锅，火罐。②火药葫芦，（火枪的）弹药袋。,6,568,568b
ᡧᡠᠮᡤᠠᠨ ᡤᠣᠴᡳᠮᠪᡳ,Sumgan gocimbi,拔火罐。,6,568,568b
ᡧᡠᠮᡤᡳᠶᠠ ᡤᠠᠰᡥᠠ,Sumgiya gasha,〈动〉紫蒿鸟。,6,568,568c
ᡧᡠᠮᡦᡠᠯᡠ,Sumpulu,〔形〕拘挛的，手足不得力的。,6,568,568b
ᡧᡠᠮᡦᡳ,Sumpi,〔形动〕习熟，精通：tacihangge Sumpi 所学者熟。,6,568,568b
ᡧᡠᠮᡳᠨ,Sumin,〔形〕①深的： birai muke jaci Sumin 河水很深。②深奥的，高深的，深远的，深逐的，深刻的。,6,567,567b
ᡧᡠᠮᡳᠨ ᠠᠯᡳᠨ ᠪᡠᡵᡠ ᠪᠠᡵᠠ,Sumin alin buru bara,深山苍莽（茫）。,6,567,567c
ᡧᡠᠮᡳᠨ ᠣᠮᡝ ᡶᡠᡵᡤᡳᠪᡠᠮᠪᡳ,Sumin ome furgibumbi,深淤。,6,567,567c
ᡧᡠᠮᡳᠨ ᠣᠴᡳ ᡩᠣᠣᠮᠪᡳ ᠮᡳᠴᡳᡥᡳᠶᠠᠨ ᠣᠴᡳ ᠣᠯᠣᠮᠪᡳ,Sumin oci doombi micihiyan oci olombi,深厉浅揭，即水深则渡，水浅则涉。,6,567,567c
ᡧᡠᠮᡳᠨ ᠨᠠᡵᡥᡡᠨ,Sumin narh@n,深奥。,6,567,567c
ᡧᡠᠮᡳᠨ ᠨᠠᡵᡥᡡᠨ ᠪᡝ ᠰᡠᠮᡝ ᡤᡳᠶᠠᠩᠨᠠᡥᠠ ᠨᠣᠮᡠᠨ,Sumin narh@n be sume giyangnaha nomun,〈书〉解深密经。,6,567,567c
ᡧᡠᠮᡳᠨ ᠪᠣᡩᠣᠮᡝ ᡤᠣᡵᠣ ᠰᡝᠣᠯᡝᠮᠪᡳ,Sumin bodome goro seolembi,深谋远虑。,6,567,567c
ᡧᡠᠮᡳᠨ ᠮᡳᠴᡳᡥᡳᠶᠠᠨ,Sumin micihiyan,深浅。,6,568,568a
ᡧᡠᠮᡳᠨ ᠯᡳᡶᠠ ᡩᠣᠰᡳᠮᠪᡳ,Sumin lifa dosimbi,= Sumin dosimbi,6,568,568a
ᡧᡠᠮᡳᠨ ᠰᡝᡴᡳᠶᡝᠨ ᡳ ᠠᠴᠠᠪᡠᠮᡝ ᡴᠠᡵᠮᠠᡵᠠ ᠪᡳᡵᠠᡳ ᡝᠨᡩᡠᡵᡳ,Sumin sekiyen i acabume karmara birai enduri,崇源协应河神，盛京东浑河神之封号。,6,567,567c
ᡧᡠᠮᡳᠨ ᠰᡝᡴᡳᠶᡝᠨ ᡳ ᠠᠴᠠᠪᡠᠮᡝ ᡴᠠᡵᠮᠠᡵᠠ ᠪᡳᡵᠠᡳ ᡝᠨᡩᡠᡵᡳ ᠮᡠᡴᡨᡝᡥᡝᠨ,Sumin sekiyen i acabume karmara birai enduri muktehen,崇源协应河神庙。,6,568,568a
ᡧᡠᠮᡳᠨ ᠰᡠᠯᡨᡠᠩᡤᠠ ᡧᡠ ᡤᡝᠩᡤᡳᠶᡝᠨ,Sumin sultungga Su genggiyen,睿哲文明。,6,568,568a
ᡧᡠᠮᡳᠨ ᠰᡳᡨᡥᡡᠮᡝ ᡩᠣᡵᡤᡳᡩᡝᡵᡳ ᡴᡳᠮᠴᡳᠮᠪᡳ,Sumin sith@me dorgideri kimcimbi,深潜默。,6,568,568a
ᡧᡠᠮᡳᠨ ᠴᠠᠨᠵᡠᡵᠠᠮᠪᡳ,Sumin canjurambi,深揖，长揖。,6,568,568a
ᡧᡠᠮᡳᠨ ᠴᡳᠪᠰᡝᠨ,Sumin cibsen,沉默。,6,568,568a
ᡧᡠᠮᡳᠨ ᠵᠣᠪᠣᡧᠣᠮᡝ ᡤᠣᡵᠣ ᡤᡡᠨᡳᠨᠵᠠᠮᠪᡳ,Sumin joboSome goro g@ninjambi,忧深思远。,6,568,568a
ᡧᡠᠮᡳᠨ ᠵᡳᡵᠠᠮᡳᠨ,Sumin jiramin,深厚。,6,568,568a
ᡧᡠᠮᡳᠨ ᡝᡨᡠᡴᡠ,Sumin etuku,①深衣，指虞氏养老之服。②古王之燕服。③古始丧未成服之服，见《礼记》。,6,567,567c
ᡧᡠᠮᡳᠨ ᡝᡨᡠᡴᡠ ᡳ ᡶᡳᠶᡝᠯᡝᠨ,Sumin etuku i fiyelen,深衣，《礼记》篇名。,6,567,567c
ᡧᡠᠮᡳᠨ ᡠᠪᡳᠶᠠᠮᡝ ᡠᠮᡝᠰᡳ ᠯᠠᠰᡥᠠᠯᠠᠮᠪᡳ,Sumin ubiyame umesi lashalambi,深恶庸绝。,6,567,567c
ᡧᡠᠮᡳᠨ ᡠᠵᡝᠨ,Sumin ujen,深重。,6,567,567c
ᡧᡠᠮᡳᠨ ᡤᠣᠰᡳᠨ ᠵᡳᡵᠠᠮᡳᠨ ᡴᡝᠰᡳ,Sumin gosin jiramin kesi,深仁厚泽。,6,567,567c
ᡧᡠᠮᡳᠨ ᡤᠣᡵᠣ,Sumin goro,深远。,6,567,567c
ᡧᡠᠮᡳᠨ ᡤᡠᡵᡠᠩ ᠨᡳ ᡶᠠᡵᡥᡡᠨ ᡩᠣᠪᠣᡵᡳ,Sumin gurung ni farh@n dobori,深宫暮夜。,6,568,568a
ᡧᡠᠮᡳᠨ ᡤᡡᠨᡳᠨ ᡤᠣᡵᠣ ᠰᡝᠣᠯᡝᠨ,Sumin g@nin goro seolen,深思远虑。,6,567,567c
ᡧᡠᠮᡳᠨ ᡥᠣᠯᠣ,Sumin holo,幽谷，深谷。,6,567,567c
ᡧᡠᠮᡳᠨ ᡨᠠᡵᡳᠮᡝ ᠪᠣᠯᡤᠣ ᠶᠠᠩᠰᠠᠮᠪᡳ,Sumin tarime bolgo yangsambi,深耕易耨。,6,568,568a
ᡧᡠᠮᡳᠨ ᡨᡝᠩᡴᡳᠴᡠᡴᡝ,Sumin tengkicuke,深切。,6,568,568a
ᡧᡠᠮᡳᠨ ᡨᡠᠩᡤᡠ,Sumin tunggu,深渊。,6,568,568a
ᡧᡠᠮᡳᠨ ᡩᠣᠰᡳᠮᠪᡳ,Sumin dosimbi,深入。,6,568,568a
ᡧᡠᠮᡳᠨ ᡴᡝᠰᡳ,Sumin kesi,深恩。,6,568,568a
ᡧᡠᠮᡳᠨ ᡶᡝᡵᡤᡠᠸᡝᠴᡠᡴᡝ,Sumin ferguwecuke,奥妙，深奥。,6,568,568a
ᡧᡠᠮᡳᠯᠠᠮᠪᡳ,Sumilambi,〔及〕①向深处，往深处，往深里。②加深。,6,568,568a
ᡧᡠᠮᡳᠯᠠᠮᡝ ᠠᡴᡩᠠᠮᠪᡳ,Sumilame akdambi,深信。,6,568,568a
ᡧᡠᠮᡳᠯᠠᠮᡝ ᠪᠣᡩᠣᠮᡝ ᡤᠣᡵᠣ ᠰᡝᠣᠯᡝᠮᠪᡳ,Sumilame bodome goro seolembi,深谋远虑。,6,568,568b
ᡧᡠᠮᡳᠯᠠᠮᡝ ᠪᡠᠯᡝᡴᡠᡧᡝᠮᠪᡳ,Sumilame bulekuSembi,深鉴。,6,568,568b
ᡧᡠᠮᡳᠯᠠᠮᡝ ᠰᡳᠪᡴᡳᠮᠪᡳ,Sumilame sibkimbi,深究。,6,568,568b
ᡧᡠᠮᡳᠯᠠᠮᡝ ᠸᠠᡴᠠᠯᠠᡥᠠ(ᠸᠠᡴᠠᡧᠠᡥᠠ),Sumilame wakalaha(wakaSaha),深贬。,6,568,568b
ᡧᡠᠮᡳᠯᠠᠮᡝ ᡠᠪᡳᠶᠠᠮᡝ ᡠᠮᡝᠰᡳ ᠯᠠᠰᡥᠠᠯᠠᠮᠪᡳ,Sumilame ubiyame umesi lashalambi,深恶痛绝。,6,568,568b
ᡧᡠᠮᡳᠯᠠᠮᡝ ᡠᡵᡤᡠᠨᠵᡝᡥᡝ,Sumilame urgunjehe,实深忭慰。,6,568,568b
ᡧᡠᠮᡳᠯᠠᠮᡝ ᡤᡡᠨᡳᠮᠪᡳ,Sumilame g@nimbi,深思。,6,568,568b
ᡧᡠᠮᡳᠯᠠᠮᡝ ᡴᡳᠮᠴᡳᠮᡝ ᠰᡳᠪᡴᡳᠮᡝ ᡩᠠᠪᡨᠠᠮᠪᡳ,Sumilame kimcime sibkime dabtambi,沉潜反复。,6,568,568b
ᡧᡠᠮᡳᠯᠠᠮᡝ ᡴᡳᠮᠴᡳᠮᡝ ᡶᡠᡥᠠᡧᠠᠮᡝ ᠪᠠᡳᠮᠪᡳ,Sumilame kimcime fuhaSame baimbi,沉潜玩索。,6,568,568b
ᡧᡠᠮᡳᠯᠠᠮᡝ ᡶᡝᡨᡝᡵᡝᠮᠪᡳ,Sumilame feterembi,深求，深挖。,6,568,568b
ᡧᡠᠮᡳᠯᡝᠮᠪᡳ,Sumilembi,= Sumilambi,6,568,568b
ᡧᡠᠯᠠ,Sula,〔名〕①果汁。②脓水。③血清。④（抗洼地潴积的）黄水。,6,566,566c
ᡧᡠᠯᠠᠪᡠᡵᡠ ᠶᡝᠩᡤᡠᡥᡝ,Sulaburu yengguhe,〈动〉连青鹦鹉。,6,566,566c
ᡧᡠᠯᠮᡝᠨ,Sulmen,〔名〕切成的小细条。,6,567,567b
ᡧᡠᠯᡝᠮᠪᡳ,Sulembi,〔及〕征收赋税，征收苛捐。,6,566,566c
ᡧᡠᠯᡝᠮᡝ ᡤᠠᡳᠵᠠᠮᠪᡳ,Suleme gaijambi,科敛，又作 Suleme Sufambi。,6,567,567a
ᡧᡠᠯᡝᠮᡝ ᡳᠰᠠᠪᡠᠮᡝ ᡶᡳᡥᡝᠮᡝ ᡳᡴᡨᠠᠮᠪᡠᡥᠠ,Suleme isabume fiheme iktambuha,聚敛积实。,6,567,567a
ᡧᡠᠯᡝᡥᡝᠨ,Sulehen,〔名〕赋税，捐税，捐赋，苛捐。,6,567,567a
ᡧᡠᠯᡝᡥᡝᠨ ᠪᡝ ᡝᠪᡝᡵᡝᠮᠪᡠᡶᡳ ᡤᠠᡳᠵᠠᡵᠠ ᠪᡝ ᡳᠯᡳᠨᠵᠠᠪᡠᠮᠪᡳ,Sulehen be eberembufi gaijara be ilinjabumbi,减赋停征。,6,567,567a
ᡧᡠᠯᡝᡥᡝᠨ ᡨᠠᡴᡡᡵᠠᠨ,Sulehen tak@ran,徭役。,6,567,567a
ᡧᡠᠯᡝᡥᡝᠯᡝᠮᠪᡳ,Sulehelembi,〔及〕敛，赋敛。,6,567,567a
ᡧᡠᠯᡝᡥᡝᠯᡝᠮᡝ ᡳᠰᠠᠪᡠᠮᠪᡳ,Suleheleme isabumbi,聚敛。,6,567,567a
ᡧᡠᠯᡝᡥᡝᠯᡝᠮᡝ ᡳᠰᠠᠪᡠᡵᡝ ᠠᠮᠪᠠᠨ,Suleheleme isabure amban,聚敛臣，古官名，见《大学》。,6,567,567a
ᡧᡠᠯᡠ,Sulu,〔名〕太阳穴，鬓窝，颞颥。,6,567,567a
ᡧᡠᠯᡠ ᠰᠠᠯᡠ,Sulu salu,鬓须。,6,567,567b
ᡧᡠᠯᡠᠪᡠᠮᠪᡳ,Sulubumbi,〔不及〕①受折磨。②鞅掌： han i baita de Sulubumbi 王事鞅掌。,6,567,567b
ᡧᡠᠯᡠᠮᠪᡳ,Sulumbi,〔及〕折磨。,6,567,567b
ᡧᡠᠯᡠ ᡳ ᠪᠠ,Sulu i ba,太阳穴。,6,567,567b
ᡧᡠᠯᡠ ᡳ ᡶᡠᠨᡳᠶᡝᡥᡝ ᠶᠠᡵ ᠰᡝᠮᠪᡳ,Sulu i funiyehe yar sembi,蝉鬓。,6,567,567b
ᡧᡠᠯᡥᡝ,Sulhe,〔名〕〈植〉梨。,6,567,567b
ᡧᡠᠯᡥᡝ ᡳᠯᡥᠠ ᠪᡳᠶᠠ ᡳ ᡤᡠᠴᡠ,Sulhe ilha biya i gucu,梨花伴月。,6,567,567b
ᡧᡠᠯᡥᡝᡵᡳ,Sulheri,〔名〕〈植〉刘子，此果形似梨，秋熟时色黄，味酸甜。,6,567,567b
ᡧᡠᠯᡥᡝ ᡳ ᠪᡝᠯᡤᡝ,Sulhe i belge,梨渣。,6,567,567b
ᡧᡠᠯᡥᡠᠨ ᡝᠩᡤᡝᠮᡠ,Sulhun enggemu,尖脑鞍。,6,567,567b
ᡧᡠᠯᡥᡠᠮᠪᡳ,Sulhumbi,〔不及〕漏网，禽兽鱼等漏网脱出。,6,567,567b
ᡧᡠᠯᡥᡡ,Sulh@,〔名〕柳条箱。,6,567,567b
ᡧᡠᠯᡩᡝᡵᡳ ᡨᡠᠪᡳᡥᡝ,Sulderi tubihe,〈植〉文光果，按汉字意缩写 Su eldengge 为 Sulderi。,6,567,567b
ᡧᡠᠯᡳᠨ ᠴᡝᠴᡳᡴᡝ,Sulin cecike,〔动〕鸧鹒，又作仓庚、商庚，黄鹂别名之一。,6,567,567a
ᡧᡠᠯᡳᠮᠪᡳ,Sulimbi,〔不及〕（云雀等）唧唧叫、啾啾叫、吱吱叫、噪。,6,567,567a
ᡧᡠᠯᡳᡥᡠᠨ,Sulihun,〔形〕①尖的，尖顶的，尖头的。②细长的，修长的。,6,567,567a
ᡧᡠᠯᡳᡥᡠᠨ ᠶᠣᡵᠣ,Sulihun yoro,尖骲头箭。,6,567,567a
ᡧᡠᠯᡳᡥᡠᠨ ᡝᠩᡤᡝᠮᡠ,Sulihun enggemu,尖头溱鞍。,6,567,567a
ᡧᡠᠯᡳᡥᡠᠨ ᡤᡡᠯᡥᠠ,Sulihun g@lha,尖头靴。,6,567,567a
ᡧᡠᠰᠠᡳ,Susai,〔名〕生员，书生，秀才。,6,564,564b
ᡧᡠᠰᠠᡳ ᠰᡝᠮᡝ ᡝᡵᡨᡠᡶᡳ ᠵᡳᠪᠰᡳᠮᡝ ᡝᡩᡝᠯᡝᠮᠪᡳ,Susai seme ertufi jibsime edelembi,恃符拖欠。,6,564,564c
ᡧᡠᠰᠠᡳ ᠰᡝᠮᡝ ᡝᡵᡨᡠᡶᡳ ᡶᠠᡶᡠᠨ ᠪᡝ ᡩᠠᠪᡠᡵᠠᡴᡡ,Susai seme ertufi fafun be daburak@,恃符藐法。,6,564,564c
ᡧᡠᠰᠠᡳ ᡨᠠᠴᡳᠮᠰᡳ ᡩᡝ ᡥᠣᠯᠪᠣᠪᡠᡥᠠ ᠪᠠᡳᡨᠠ ᡥᠠᠴᡳᠨ,Susai tacimsi de holbobuha baita hacin,关涉生监案件。,6,564,564c
ᡧᡠᠰᠠᡳ ᡳᡵᡤᡝᠨ,Susai irgen,士民。,6,564,564c
